Asset,Date,Min temperature,Max temperature,Solar exposure,Rainfall ,Raining period
Green Hills,5/12/2021,17.4,22,27.4,0,1
Green Hills,6/12/2021,17.1,24.9,25.6,0,1
Green Hills,7/12/2021,18.1,27,24.5,0.2,1
Green Hills,8/12/2021,17,26.9,22.7,0,1
Green Hills,9/12/2021,16.9,28,15.3,7.4,1
Green Hills,10/12/2021,16.4,29.3,16.4,13.8,1
Green Hills,11/12/2021,13.3,25.8,25.1,0.2,1
Green Hills,12/12/2021,14.6,25.8,30.1,0,1
Green Hills,13/12/2021,14.5,26.8,30.3,0,1
Green Hills,14/12/2021,13.3,27.2,27,0.2,1
Green Hills,15/12/2021,12.2,29,21.5,0,1
Green Hills,16/12/2021,15.4,30.2,31.5,4,1
Green Hills,17/12/2021,19.7,26.8,31.9,0.2,1
Green Hills,18/12/2021,18.1,30.2,22,0,1
Green Hills,19/12/2021,18.9,32.7,2.1,5.2,1
Green Hills,20/12/2021,20.3,33.4,32,37,1
Green Hills,21/12/2021,19.1,35.8,32,0.2,1
Green Hills,22/12/2021,19.9,31.5,30.6,0,1
Green Hills,23/12/2021,20.1,28.4,31.8,0,1
Green Hills,24/12/2021,17.1,29.1,30.8,0,1
Green Hills,25/12/2021,18.8,29.1,23.8,0,1
Green Hills,26/12/2021,17.1,30.1,30.1,0,1
Green Hills,27/12/2021,19.4,27.2,18.8,0,1
Green Hills,28/12/2021,17.2,23.5,29.5,0,1
Green Hills,29/12/2021,15.4,24.3,31.5,0,1
Green Hills,30/12/2021,14.6,25.4,31.1,0,1
Green Hills,31/12/2021,15.5,26.8,30.6,0,1
Green Hills,1/01/2022,16.6,24.9,31.7,0,1
Green Hills,2/01/2022,16.6,28.4,25.1,0,1
Green Hills,3/01/2022,17.5,26.5,28.5,0.4,1
Green Hills,4/01/2022,19.4,27.7,29.8,1,1
Green Hills,5/01/2022,20.7,27.4,24.2,0,1
Green Hills,6/01/2022,21.9,25.9,3.1,11,1
Green Hills,7/01/2022,21.8,28.3,5,38.8,1
Green Hills,8/01/2022,21.9,30.5,26.9,16.2,1
Green Hills,9/01/2022,22.5,29.6,29.1,0,1
Green Hills,10/01/2022,19.5,29.7,29.4,0,1
Green Hills,11/01/2022,18.3,29.2,14.1,15.4,1
Green Hills,12/01/2022,16.8,28.9,21.9,1.6,1
Green Hills,13/01/2022,16.4,28.6,30.3,0,1
Green Hills,14/01/2022,16.8,29.7,22.4,0,1
Green Hills,15/01/2022,17.3,31.2,17.4,10.8,1
Green Hills,16/01/2022,17.4,32.1,30.7,0,1
Green Hills,17/01/2022,20.1,31.2,10.1,0,1
Green Hills,18/01/2022,19.6,31,18.3,2,1
Green Hills,19/01/2022,22.1,25.7,29,11,1
Green Hills,20/01/2022,19.5,24.4,30.5,0,1
Green Hills,21/01/2022,16.8,26,30.2,0,1
Green Hills,22/01/2022,17.2,26.8,30.1,0,1
Green Hills,23/01/2022,17.4,26.8,29.6,0,1
Green Hills,24/01/2022,17.5,27.4,25.1,0,1
Green Hills,25/01/2022,19.1,26.4,25.8,0,1
Green Hills,26/01/2022,19.8,24.2,16.8,0,1
Green Hills,27/01/2022,18.5,26.2,26,7,1
Green Hills,28/01/2022,19.1,29.2,15.3,0,1
Green Hills,29/01/2022,17.4,29.6,8,39.8,1
Green Hills,30/01/2022,16.8,29.1,16.4,10.4,1
Green Hills,31/01/2022,20.7,30.5,26.6,9.2,1
Green Hills,1/02/2022,20.3,32.7,16,0,1
Green Hills,2/02/2022,22.8,27.1,28.8,15.8,1
Green Hills,3/02/2022,20.5,22.4,28.3,0,1
Green Hills,4/02/2022,17.4,25.5,24.9,0,1
Green Hills,5/02/2022,15.3,25.5,24.3,0,1
Green Hills,6/02/2022,16.3,25,27.9,0,1
Green Hills,7/02/2022,16.7,25.9,26.2,0,1
Green Hills,8/02/2022,13.2,26.7,24.2,0,1
Green Hills,9/02/2022,14.3,29.9,21.6,0,1
Green Hills,10/02/2022,13.4,32.4,23.3,0,1
Green Hills,11/02/2022,15.5,28,23,0,1
Green Hills,12/02/2022,16.8,25.7,26.6,0,1
Green Hills,13/02/2022,15,25.5,26.9,0,1
Green Hills,14/02/2022,16.7,25.8,27.1,0,1
Green Hills,15/02/2022,18.8,27.6,26.3,0,1
Green Hills,16/02/2022,16.1,28.2,26.4,0,1
Green Hills,17/02/2022,14.9,30.6,21.9,0,1
Green Hills,18/02/2022,17.8,31.7,26.4,0,1
Green Hills,19/02/2022,20.1,25.3,24.8,0,1
Green Hills,20/02/2022,16.6,29,20,0,1
Green Hills,21/02/2022,18.2,31.8,25.7,0,1
Green Hills,22/02/2022,17.5,28.5,22.9,0,1
Green Hills,23/02/2022,18.3,28,20.1,0,1
Green Hills,24/02/2022,21.3,25.2,14,0.2,1
Green Hills,25/02/2022,21.4,27.5,6.3,0.8,1
Green Hills,26/02/2022,19.3,25.4,7.5,1.2,1
Green Hills,27/02/2022,20,21.3,19.7,2.8,1
Green Hills,28/02/2022,19,21.7,18.4,5.2,1
Green Hills,1/03/2022,20,26,19.8,0,1
Green Hills,2/03/2022,20.2,25.2,9.7,0.2,1
Green Hills,3/03/2022,18.6,29.9,23.5,0.2,1
Green Hills,4/03/2022,18.6,29,22.6,0,1
Green Hills,5/03/2022,19.2,28.7,2.5,0,1
Green Hills,6/03/2022,19.9,25.7,19.4,50.8,1
Green Hills,7/03/2022,20.5,,18.6,0,1
Green Hills,8/03/2022,,,7.6,0.4,1
Green Hills,9/03/2022,17.9,28.3,21.6,0,1
Green Hills,10/03/2022,16.3,25.9,22,0,1
Green Hills,11/03/2022,18,25.1,20.7,0,1
Green Hills,12/03/2022,15,25.9,18.5,0,1
Green Hills,13/03/2022,15,26.1,20.3,0,1
Green Hills,14/03/2022,14.4,26.1,16.2,0,1
Green Hills,15/03/2022,16.2,26.6,17.2,1.6,1
Green Hills,16/03/2022,16.9,26,7.2,0,1
Green Hills,17/03/2022,17.3,28.4,11.8,0.2,1
Green Hills,18/03/2022,18.5,27.9,17.3,0,1
Green Hills,19/03/2022,16,26.8,17,0,1
Green Hills,20/03/2022,14.2,26.9,17.7,0,1
Green Hills,21/03/2022,13.8,27.7,19.4,0,1
Green Hills,22/03/2022,12.5,28.6,19.7,0,1
Green Hills,23/03/2022,12.9,32.6,18.6,2,1
Green Hills,24/03/2022,19.1,23.2,15.9,0,1
Green Hills,25/03/2022,17.2,22.7,18.1,0,1
Green Hills,26/03/2022,17.5,21.4,16.4,0,1
Green Hills,27/03/2022,17.7,22.1,18.1,0,1
Green Hills,28/03/2022,18.4,24.1,15.5,0,1
Green Hills,29/03/2022,19.2,21.9,16.1,0,1
Green Hills,30/03/2022,18.9,22.3,17.6,0,1
Green Hills,31/03/2022,19.3,25,11,0,1
Green Hills,1/04/2022,16.1,23.7,17.4,0,1
Green Hills,2/04/2022,11.7,25.7,8.4,0,1
Green Hills,3/04/2022,13.4,27.4,2.6,7.8,1
Green Hills,4/04/2022,16.4,28.5,9.4,8.6,1
Green Hills,5/04/2022,13.3,28.7,17.4,0,1
Green Hills,6/04/2022,17.6,25.4,8.9,0,1
Green Hills,7/04/2022,17,26.3,5.9,49.6,1
Green Hills,8/04/2022,17.4,25,3.7,7.2,1
Green Hills,9/04/2022,18,23.7,9.6,3.2,1
Green Hills,10/04/2022,15.6,26.1,12.9,0,1
Green Hills,11/04/2022,15.9,28.3,11.8,0,1
Green Hills,12/04/2022,16.2,26,15.4,0.2,1
Green Hills,13/04/2022,14.9,20.7,15.4,0,1
Green Hills,14/04/2022,13.2,23.2,16,0,1
Green Hills,15/04/2022,13.1,25.1,12.4,0,1
Green Hills,16/04/2022,12.7,23.8,15.8,0,1
Green Hills,17/04/2022,12.1,23.3,15.1,0,1
Green Hills,18/04/2022,13.9,26.4,9.9,0,1
Green Hills,19/04/2022,12.6,26.8,2.7,0,1
Green Hills,20/04/2022,13.6,26.3,11.3,20.8,1
Green Hills,21/04/2022,12.7,25.4,14.1,1,1
Green Hills,22/04/2022,13.7,18.6,14.2,0,1
Green Hills,23/04/2022,15.4,21.5,14.1,0,1
Green Hills,24/04/2022,13.7,22.9,13.6,0,1
Green Hills,25/04/2022,12.3,23.3,13.6,0,1
Green Hills,26/04/2022,13.9,23.3,13.8,0,1
Green Hills,27/04/2022,15.4,24.2,6.4,0,1
Green Hills,28/04/2022,15.8,26.4,6.5,3.2,1
Green Hills,29/04/2022,15.5,27,11.2,1.2,1
Green Hills,30/04/2022,14.7,26.9,11.4,20.8,1
Green Hills,1/05/2022,12.4,22.2,13.4,0.6,1
Green Hills,2/05/2022,12.4,23.7,13.4,0,1
Green Hills,3/05/2022,12.1,24.4,13.1,0,1
Green Hills,4/05/2022,12.6,25.5,2.4,0.2,1
Green Hills,5/05/2022,14,24.5,11.1,10.6,1
Green Hills,6/05/2022,16.5,20.7,8.5,0.4,1
Green Hills,7/05/2022,12.4,20.3,5.6,0.4,1
Green Hills,8/05/2022,12.9,21,9.4,0.2,1
Green Hills,9/05/2022,13.5,22.7,10.4,1.4,1
Green Hills,10/05/2022,14,22,10.4,1.4,1
Green Hills,11/05/2022,15,21,6.9,0.2,1
Green Hills,12/05/2022,18.8,22,3.5,4,1
Green Hills,13/05/2022,19.5,,5.5,14,1
Green Hills,14/05/2022,,,3.6,1.8,1
Green Hills,15/05/2022,,25.9,6.5,9.6,1
Green Hills,16/05/2022,19.5,24.9,8.6,0.2,1
Green Hills,17/05/2022,15.5,23.6,8,0.8,1
Green Hills,18/05/2022,15.6,,7.4,1.2,1
Green Hills,19/05/2022,8.8,19.7,11.5,0.8,1
Green Hills,20/05/2022,11.3,18.3,11,1.2,1
Green Hills,21/05/2022,13.9,19.7,11.3,0.2,1
Green Hills,22/05/2022,14.3,16.1,11.3,0,1
Green Hills,23/05/2022,13,20.1,11.2,1.2,1
Green Hills,24/05/2022,10.1,20.6,11.1,0,1
Green Hills,25/05/2022,9.9,20.5,10.2,0.8,1
Green Hills,26/05/2022,12,22.6,6.1,0.2,1
Green Hills,27/05/2022,11,22.7,5.3,10.6,1
Green Hills,28/05/2022,10.1,23.8,7.3,7.6,1
Green Hills,29/05/2022,,20.2,5.3,0.2,1
Green Hills,30/05/2022,5.5,17.7,2.7,0,1
Green Hills,31/05/2022,11.6,20.5,4.8,32,1
Green Hills,1/06/2022,6,18.1,3.1,6.4,1
Green Hills,2/06/2022,3.9,17.7,9.3,2.4,1
Green Hills,3/06/2022,5.8,17.8,5.5,0,1
Green Hills,4/06/2022,6.6,20.2,4.5,1.2,1
Green Hills,5/06/2022,3.2,19.1,5.3,18.2,1
Green Hills,6/06/2022,2.6,21.8,5.2,25,1
Green Hills,7/06/2022,0.7,18.8,3.6,17,1
Green Hills,8/06/2022,-0.2,18.6,6.7,10.6,1
Green Hills,9/06/2022,-0.5,18.8,4.6,1.6,1
Green Hills,10/06/2022,1.4,18.4,5.6,3.6,1
Green Hills,11/06/2022,1.2,19.2,4.8,1.4,1
Green Hills,12/06/2022,6.9,20.9,4,1.2,1
Green Hills,13/06/2022,2,18.6,8.9,0,1
Green Hills,14/06/2022,2.7,20.6,5,0,1
Green Hills,15/06/2022,3.8,23.3,8.3,0,1
Green Hills,16/06/2022,3.4,23.2,4.6,7.4,1
Green Hills,17/06/2022,3.3,20.2,9.6,3.4,1
Green Hills,18/06/2022,5.8,20.2,10.2,0.4,1
Green Hills,19/06/2022,7.6,21.1,10,0,1
Green Hills,20/06/2022,8.3,19.7,9.9,0.2,1
Green Hills,21/06/2022,6.7,21.3,4,3.4,1
Green Hills,22/06/2022,4.3,20.2,7.3,9.6,1
Green Hills,23/06/2022,3.5,20.1,5.1,0.8,1
Green Hills,24/06/2022,1.9,21.6,6.3,2.6,1
Green Hills,25/06/2022,3.1,21.1,7.6,3.4,1
Green Hills,26/06/2022,4.3,20.9,8.7,0,1
Green Hills,27/06/2022,6.9,19,10.2,1.2,1
Green Hills,28/06/2022,7.3,18,10.3,0.2,1
Green Hills,29/06/2022,,18.4,7.2,0,1
Green Hills,30/06/2022,9.1,19.9,7.6,0.4,1
Harrisdale,1/01/2021,19.2,35.2,29.2,0,1
Harrisdale,2/01/2021,19.1,32.4,31.3,0,1
Harrisdale,3/01/2021,17.4,32.2,29.9,0,1
Harrisdale,4/01/2021,16.5,32.1,31.4,0,1
Harrisdale,5/01/2021,17.3,34,31.4,0,1
Harrisdale,6/01/2021,18.6,36,31.3,0,1
Harrisdale,7/01/2021,21.1,37.8,30.3,0,1
Harrisdale,8/01/2021,18.4,41.3,31.2,0,1
Harrisdale,9/01/2021,23.3,36.1,25.6,0,1
Harrisdale,10/01/2021,21.2,27.2,28.5,0,1
Harrisdale,11/01/2021,15.4,31,31,0,1
Harrisdale,12/01/2021,16.3,30.6,29.1,0,1
Harrisdale,13/01/2021,16.4,33.9,30.6,0,1
Harrisdale,14/01/2021,16.2,33.9,30.6,0,1
Harrisdale,15/01/2021,16.6,33.5,30.7,0,1
Harrisdale,16/01/2021,17.7,34.1,30.6,0,1
Harrisdale,17/01/2021,18.7,36.3,30.1,0,1
Harrisdale,18/01/2021,24.3,35.7,22.4,0,1
Harrisdale,19/01/2021,24.7,36.8,26.8,0,1
Harrisdale,20/01/2021,22.4,31.1,26.4,0,1
Harrisdale,21/01/2021,21.8,35.1,30.2,0,1
Harrisdale,22/01/2021,19.6,33.6,30.1,0,1
Harrisdale,23/01/2021,16.5,27.6,29.2,0,1
Harrisdale,24/01/2021,14.1,27.4,25.2,0,1
Harrisdale,25/01/2021,16.7,27.2,28.9,0,1
Harrisdale,26/01/2021,13.5,26.4,28.3,0,1
Harrisdale,27/01/2021,12,26.4,22.7,0,1
Harrisdale,28/01/2021,14.5,33.2,29.5,0,1
Harrisdale,29/01/2021,18.3,35,29.4,0,1
Harrisdale,30/01/2021,18.5,35.6,29.2,0,1
Harrisdale,31/01/2021,19.3,38.2,29.1,0,1
Harrisdale,1/02/2021,19.2,37.2,29.1,0,1
Harrisdale,2/02/2021,21.4,35.5,20.8,0,1
Harrisdale,3/02/2021,18.9,32.8,26.3,0,1
Harrisdale,4/02/2021,14.3,28.6,28.7,0,1
Harrisdale,5/02/2021,14.5,27.8,26.1,0,1
Harrisdale,6/02/2021,17.6,21.1,4.1,0,1
Harrisdale,7/02/2021,15.8,22.3,4.9,22.8,1
Harrisdale,8/02/2021,17.5,23.6,18.3,19.6,1
Harrisdale,9/02/2021,15.5,25.5,23.9,3.8,1
Harrisdale,10/02/2021,16,23.5,25.4,0.2,1
Harrisdale,11/02/2021,12.6,25.1,27.8,0,1
Harrisdale,12/02/2021,14.5,29.4,27.8,0,1
Harrisdale,13/02/2021,15,35.5,27.1,0,1
Harrisdale,14/02/2021,21.8,35.8,17.7,0,1
Harrisdale,15/02/2021,21.5,36.5,27,0,1
Harrisdale,16/02/2021,20.3,30.1,27,0,1
Harrisdale,17/02/2021,17.1,26,20.2,0,1
Harrisdale,18/02/2021,17.6,23.6,21.4,1,1
Harrisdale,19/02/2021,9.3,25.1,26.7,0,1
Harrisdale,20/02/2021,10.6,30.3,26.5,0,1
Harrisdale,21/02/2021,17,35.2,26.3,0,1
Harrisdale,22/02/2021,18.8,38.3,26.1,0,1
Harrisdale,23/02/2021,20.9,39,25.9,0,1
Harrisdale,24/02/2021,16.8,32.3,25.8,0,1
Harrisdale,25/02/2021,16.6,29.8,25.5,0,1
Harrisdale,26/02/2021,18.1,30.9,23.7,0,1
Harrisdale,27/02/2021,16.7,31,24.4,0,1
Harrisdale,28/02/2021,18.7,31.2,21.6,0,1
Harrisdale,1/03/2021,16.7,23.2,4,10.8,1
Harrisdale,2/03/2021,16.8,30.5,22.3,13.8,1
Harrisdale,3/03/2021,18.5,27.7,9.8,6.6,1
Harrisdale,4/03/2021,19.5,27.2,17.7,7.2,1
Harrisdale,5/03/2021,18.9,26.5,14,1,1
Harrisdale,6/03/2021,21.3,27.6,14,0,1
Harrisdale,7/03/2021,18.7,29.6,24.1,0,1
Harrisdale,8/03/2021,20.2,31.2,22,0,1
Harrisdale,9/03/2021,21.5,35.6,23,0,1
Harrisdale,10/03/2021,25.5,30.6,14.4,0,1
Harrisdale,11/03/2021,21.8,26.6,12.8,0,1
Harrisdale,12/03/2021,20.1,25.8,13.4,1.4,1
Harrisdale,13/03/2021,14.1,26.2,23.1,0,1
Harrisdale,14/03/2021,13.9,28,22.9,0,1
Harrisdale,15/03/2021,17.5,29.7,20,0,1
Harrisdale,16/03/2021,18.4,34.4,17.9,0,1
Harrisdale,17/03/2021,14.9,29.5,22.4,0,1
Harrisdale,18/03/2021,15.3,31.6,22.2,0,1
Harrisdale,19/03/2021,17.6,37.9,18.9,0,1
Harrisdale,20/03/2021,15.8,37.3,21.4,0,1
Harrisdale,21/03/2021,15.3,37.2,21.5,0,1
Harrisdale,22/03/2021,17.8,28.1,19.1,0,1
Harrisdale,23/03/2021,12,24.3,20.3,0,1
Harrisdale,24/03/2021,12.8,25.1,21,0,1
Harrisdale,25/03/2021,8.7,25.6,20.8,0,1
Harrisdale,26/03/2021,9.8,28.1,20.3,0,1
Harrisdale,27/03/2021,10.1,27.8,20.5,0,1
Harrisdale,28/03/2021,11.6,31.6,20.2,0,1
Harrisdale,29/03/2021,16.4,38.2,19.9,0,1
Harrisdale,30/03/2021,20.2,29.2,19.6,0.4,1
Harrisdale,31/03/2021,18.4,24.8,7.6,0.4,1
Harrisdale,1/04/2021,20.3,33.2,18,0,1
Harrisdale,2/04/2021,15.8,30.7,19.1,0,1
Harrisdale,3/04/2021,16.6,31.4,13.7,0,1
Harrisdale,4/04/2021,17.4,31,18,1.8,1
Harrisdale,5/04/2021,14,26.5,16.6,0,1
Harrisdale,6/04/2021,10.9,26.9,16.5,0,1
Harrisdale,7/04/2021,18,26.2,8.4,0,1
Harrisdale,8/04/2021,15.9,26.3,17.6,0.4,1
Harrisdale,9/04/2021,16.7,27.3,17.5,0,1
Harrisdale,10/04/2021,16.6,28.6,16.5,0,1
Harrisdale,11/04/2021,15.9,22.1,5.5,6.2,1
Harrisdale,12/04/2021,16.3,22.5,10.2,19.6,1
Harrisdale,13/04/2021,11,21.9,14.4,0.8,1
Harrisdale,14/04/2021,8.5,23,17.4,0,1
Harrisdale,15/04/2021,8.8,24.9,17.3,0,1
Harrisdale,16/04/2021,10.3,25.4,14,0,1
Harrisdale,17/04/2021,14.3,27.5,16.1,0,1
Harrisdale,18/04/2021,13.3,27.9,16.6,0,1
Harrisdale,19/04/2021,9.8,23.4,13.8,0,1
Harrisdale,20/04/2021,10.7,25.5,15.3,0,1
Harrisdale,21/04/2021,9.6,26.2,16.2,0,1
Harrisdale,22/04/2021,10.7,25,13.1,0,1
Harrisdale,23/04/2021,14.7,28.9,14.5,0,1
Harrisdale,24/04/2021,12.4,29.7,15.5,0,1
Harrisdale,25/04/2021,10.3,27.5,15.7,0,1
Harrisdale,26/04/2021,10.1,31.5,12.9,0,1
Harrisdale,27/04/2021,13.6,29.3,13.5,0,1
Harrisdale,28/04/2021,10.6,29.3,14.7,0,1
Harrisdale,29/04/2021,14.7,25.6,10.3,0,1
Harrisdale,30/04/2021,10.8,20.4,14.7,23,1
Harrisdale,1/05/2021,8.6,21.9,14.7,0,1
Harrisdale,2/05/2021,7.2,23.4,14.9,0,1
Harrisdale,3/05/2021,11.4,25.3,14.7,0,1
Harrisdale,4/05/2021,17.5,22.4,7.4,0,1
Harrisdale,5/05/2021,14.9,23.8,11.8,16.4,1
Harrisdale,6/05/2021,13.6,22.1,6.2,16.4,1
Harrisdale,7/05/2021,10.4,22.1,14.3,8.6,1
Harrisdale,8/05/2021,9,22.4,13.1,0,1
Harrisdale,9/05/2021,8.2,22.2,10.1,0,1
Harrisdale,10/05/2021,7.6,23.8,13.9,0,1
Harrisdale,11/05/2021,9.6,28.5,13.7,0,1
Harrisdale,12/05/2021,13.3,23.2,11.9,1,1
Harrisdale,13/05/2021,12.4,20.8,13.1,0,1
Harrisdale,14/05/2021,14.7,18.9,6.5,0,1
Harrisdale,15/05/2021,16,20.8,6.5,0,1
Harrisdale,16/05/2021,17,24.5,10.5,0,1
Harrisdale,17/05/2021,15.5,26.2,10.6,0,1
Harrisdale,18/05/2021,12.4,24,11.2,0.4,1
Harrisdale,19/05/2021,10.7,23.4,12.5,0.2,1
Harrisdale,20/05/2021,8.6,24.1,13,0,1
Harrisdale,21/05/2021,7.5,22.8,12.8,0,1
Harrisdale,22/05/2021,11.8,19.2,4.8,0,1
Harrisdale,23/05/2021,8.4,18.7,8.6,7.6,1
Harrisdale,24/05/2021,7.2,15.2,9.6,9.8,1
Harrisdale,25/05/2021,5.6,18.9,12.2,1.4,1
Harrisdale,26/05/2021,4.4,20,11.8,0,1
Harrisdale,27/05/2021,9.6,24.3,10.8,0,1
Harrisdale,28/05/2021,10.4,24.6,7.4,0,1
Harrisdale,29/05/2021,15.5,20.4,6.6,20.4,1
Harrisdale,30/05/2021,10.8,18.1,10.7,28.2,1
Harrisdale,31/05/2021,9.9,18.1,11.9,0.2,1
Harrisdale,1/06/2021,5.9,19,12,0,1
Harrisdale,2/06/2021,5,19.9,11.3,0,1
Harrisdale,3/06/2021,3.9,21.2,11.4,0,1
Harrisdale,4/06/2021,4.3,20.4,12.1,0,1
Harrisdale,5/06/2021,3.9,21.1,12.1,0,1
Harrisdale,6/06/2021,6.5,20.8,9.8,0,1
Harrisdale,7/06/2021,3.4,18,11.8,2.4,1
Harrisdale,8/06/2021,6.9,17.3,10.4,0,1
Harrisdale,9/06/2021,12.4,18.4,5.4,0,1
Harrisdale,10/06/2021,11.8,21.1,7.3,24,1
Harrisdale,11/06/2021,13.2,20.2,9.5,0.4,1
Harrisdale,12/06/2021,10.3,20.7,11.1,0,1
Harrisdale,13/06/2021,6.4,19.9,10.1,0,1
Harrisdale,14/06/2021,8.6,18.1,10,3,1
Harrisdale,15/06/2021,6.2,16.8,8.3,6.2,1
Harrisdale,16/06/2021,6.3,18.9,10.5,1.4,1
Harrisdale,17/06/2021,6,17.6,11.8,0.2,1
Harrisdale,18/06/2021,2,18.4,11.8,0,1
Harrisdale,19/06/2021,1.8,19.7,10.3,0,1
Harrisdale,20/06/2021,9.5,15.4,6.7,29.6,1
Harrisdale,21/06/2021,8.1,14.5,10,18,1
Harrisdale,22/06/2021,0.1,16.2,11.6,0,1
Harrisdale,23/06/2021,1.7,16.9,11.7,0.2,1
Harrisdale,24/06/2021,1.4,17.1,11.8,0,1
Harrisdale,25/06/2021,1.5,18.1,11.9,0,1
Harrisdale,26/06/2021,0.2,20,11.9,0,1
Harrisdale,27/06/2021,5.4,16.1,6.5,0,1
Harrisdale,28/06/2021,9.3,20.1,10.2,9.8,1
Harrisdale,29/06/2021,,,10.6,,
Harrisdale,30/06/2021,,,7.7,,
Harrisdale,1/07/2021,,18,10.2,,
Harrisdale,2/07/2021,6.9,18.2,8.5,0,1
Harrisdale,3/07/2021,3.4,20.7,11.6,0,1
Harrisdale,4/07/2021,10,16.3,4.1,8.4,1
Harrisdale,5/07/2021,9.1,17,9.3,31,1
Harrisdale,6/07/2021,8.5,19.5,7.8,9,1
Harrisdale,7/07/2021,11.7,18.2,11.4,22.2,1
Harrisdale,8/07/2021,10.4,18.8,10.7,2,1
Harrisdale,9/07/2021,11.7,19.2,7.2,4.8,1
Harrisdale,10/07/2021,5.3,17.1,10.9,32.8,1
Harrisdale,11/07/2021,8.8,18.6,12.2,0.2,1
Harrisdale,12/07/2021,12.3,21.3,8.1,16.4,1
Harrisdale,13/07/2021,13.6,19.7,9.7,6.8,1
Harrisdale,14/07/2021,12.5,17.4,9.2,9.6,1
Harrisdale,15/07/2021,12.4,17.6,11,8,1
Harrisdale,16/07/2021,10.6,17.8,9.1,6.4,1
Harrisdale,17/07/2021,11.5,18,9.5,0.4,1
Harrisdale,18/07/2021,9,18,8.9,6.8,1
Harrisdale,19/07/2021,8.5,17.3,7.9,10.6,1
Harrisdale,20/07/2021,11.3,13.7,5.5,0.6,1
Harrisdale,21/07/2021,11.6,18.2,11.5,46.4,1
Harrisdale,22/07/2021,5.2,17.7,12.9,0,1
Harrisdale,23/07/2021,10.4,18.2,10.8,1.4,1
Harrisdale,24/07/2021,10.2,17.5,9.1,2.8,1
Harrisdale,25/07/2021,11,20.1,9.7,0.2,1
Harrisdale,26/07/2021,11.2,19,6.8,0.2,1
Harrisdale,27/07/2021,13.1,16.8,10.8,47.4,1
Harrisdale,28/07/2021,10.6,18.7,9.8,2,1
Harrisdale,29/07/2021,11.9,20.5,12.3,21.6,1
Harrisdale,30/07/2021,12.6,16.2,11.4,3.8,1
Harrisdale,31/07/2021,7.2,15.8,12.1,13.2,1
Harrisdale,1/08/2021,9.2,14.6,10.6,9.6,1
Harrisdale,2/08/2021,2.1,16.1,11.5,4.8,1
Harrisdale,3/08/2021,7.5,17.2,10.9,0.2,1
Harrisdale,4/08/2021,5,18.8,14.4,0,1
Harrisdale,5/08/2021,3.2,19.5,14.7,0,1
Harrisdale,6/08/2021,2.5,22.3,14.8,0,1
Harrisdale,7/08/2021,6.8,19.1,7.6,0,1
Harrisdale,8/08/2021,12.2,19.7,9.4,1.6,1
Harrisdale,9/08/2021,13.8,19.6,11,8.4,1
Harrisdale,10/08/2021,10.1,14.1,9.6,12.8,1
Harrisdale,11/08/2021,5.8,17.3,11.3,5.4,1
Harrisdale,12/08/2021,8,17.2,9.4,0.8,1
Harrisdale,13/08/2021,3.5,20.2,15.7,0.2,1
Harrisdale,14/08/2021,2.8,20,15.6,0,1
Harrisdale,15/08/2021,6.4,22.6,15.9,0,1
Harrisdale,16/08/2021,13,25.3,16,0,1
Harrisdale,17/08/2021,14,24,15.3,0,1
Harrisdale,18/08/2021,10,,15.7,2.4,1
Harrisdale,19/08/2021,9.4,18.7,11,,
Harrisdale,20/08/2021,10,19.1,14,11.2,1
Harrisdale,21/08/2021,10.2,18.4,10.9,2.4,1
Harrisdale,22/08/2021,11.2,17.4,13.8,3,1
Harrisdale,23/08/2021,5.9,17.9,16.8,0,1
Harrisdale,24/08/2021,7.2,21,17.2,0,1
Harrisdale,25/08/2021,10.8,23.7,17.3,0,1
Harrisdale,26/08/2021,10.7,18.8,13.2,3.4,1
Harrisdale,27/08/2021,10.8,17.4,12.4,3.6,1
Harrisdale,28/08/2021,7.4,17.7,11,0.2,1
Harrisdale,29/08/2021,12.2,19.4,14.4,1.2,1
Harrisdale,30/08/2021,13.8,19.1,12.5,4.2,1
Harrisdale,31/08/2021,12.2,19.7,15.4,4.4,1
Harrisdale,1/09/2021,15.3,17.8,7.4,2,1
Harrisdale,2/09/2021,9,13.8,13.5,7.4,1
Harrisdale,3/09/2021,4.4,16.1,15.9,3.4,1
Harrisdale,4/09/2021,3,19.1,19,,
Harrisdale,5/09/2021,4.5,22.1,19.1,0,1
Harrisdale,6/09/2021,7,24.3,19.3,0,1
Harrisdale,7/09/2021,6.2,29,19.5,0,1
Harrisdale,8/09/2021,11.7,23.9,19.4,0,1
Harrisdale,9/09/2021,11.5,15.2,5.9,,
Harrisdale,10/09/2021,5.7,18.6,14,,
Harrisdale,11/09/2021,9.1,18.5,18.3,,
Harrisdale,12/09/2021,4.1,18.1,20.1,0,1
Harrisdale,13/09/2021,6.2,20,20.5,0,1
Harrisdale,14/09/2021,5.9,21.7,20.7,0,1
Harrisdale,15/09/2021,5.3,20.9,16.6,0,1
Harrisdale,16/09/2021,11.1,16.8,16.4,20.6,1
Harrisdale,17/09/2021,5.4,17.2,18.5,3.6,1
Harrisdale,18/09/2021,7.6,20.3,17.6,0,1
Harrisdale,19/09/2021,10.7,20.1,16.2,5.4,1
Harrisdale,20/09/2021,10,21.7,21.7,0,1
Harrisdale,21/09/2021,12.6,26.3,21.9,0,1
Harrisdale,22/09/2021,6.4,,22.1,0,1
